# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in All F02 field AND MagI between 17.5 and 24.75 AND Spectroscopic Redshift between 0.5 and 0.9 AND  Spectroscopic Redshift quality flag  in (2,3,4,9,22,23,24,29)
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	MAG_U_CFHTLS 	MAGERR_AUTO_U 	MAG_G_CFHTLS 	MAGERR_AUTO_G 	MAG_R_CFHTLS 	MAGERR_AUTO_R 	MAG_I_CFHTLS 	MAGERR_AUTO_I 	MAG_Z_CFHTLS 	MAGERR_AUTO_Z 	MAG_AUTO_J_WIRDS 	MAGERR_AUTO_J_WIRDS 	MAG_AUTO_H_WIRDS 	MAGERR_AUTO_H_WIRDS 	MAG_AUTO_K_WIRDS 	MAGERR_AUTO_K_WIRDS 	AGE 	E(B-V) 	STELLAR_MASS 	SFR 	 	ZMETHOD 	EW_OII_3727 	D_EW_OII_3727 	EW_OIII_5007 	D_EW_OIII_5007 	EW_HALPHA 	D_EW_HALPHA 	EW_HBETA 	D_EW_HBETA 	 
020366201	VVDS-J022651.36-041149.0	36.7140129	-4.1969676	0.5824	4	20.5951	26.2719	0.4137	23.9354	0.0766	22.8627	0.0439	21.4978	0.0192	20.5951	0.0205	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	3500000000	0.400	11.0769	0.829993	1	K	-8.95	1.28	-11.44	0.91	0.00	-9.99	-3.55	2.82
020366268	VVDS-J022734.33-041142.3	36.8930449	-4.1951042	0.5868	2	22.2194	99.99	99.99	24.6771	0.1069	23.8729	0.0589	22.8621	0.0385	22.2194	0.0347	24.906100	0.051400	23.939229	0.015800	22.901823	0.010000	22.203002	0.010000	21.860317	0.010200	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	8000000000	0.000	10.0633	-0.681897	2	K	-12.06	3.67	-4.99	4.70	0.00	-9.99	-0.26	4.11
020366377	VVDS-J022601.06-041136.4	36.5044401	-4.1934471	0.8733	3	23.6969	99.99	99.99	25.2546	0.1221	24.6617	0.0803	24.5215	0.0862	23.6969	0.0877	25.563018	0.049500	25.084366	0.022400	24.712196	0.021300	23.984069	0.015100	23.782750	0.031000	23.355349	0.077100	23.017874	0.082900	23.372177	0.118100	9999980	0.500	8.67190	1.67214	-99.9	E	-53.56	3.32	-24.58	27.57	0.00	-9.99	-15.12	9.81
020366772	VVDS-J022707.24-041132.5	36.7801909	-4.192363	0.5544	2	23.7477	25.5306	0.2148	25.1393	0.1352	24.8386	0.1094	24.3783	0.1068	23.7477	0.1178	25.174012	0.039700	24.865808	0.020400	24.167938	0.014200	23.897933	0.015300	23.790962	0.034000	23.240571	0.087300	23.313792	0.123500	23.722859	0.191400	9999980	0.500	8.22448	1.24601	4	M	-42.82	6.29	-13.98	18.52	0.00	-9.99	-11.55	10.10
020366837	VVDS-J022653.07-041131.5	36.7211364	-4.192093	0.5845	2	23.4017	25.4612	0.2168	25.1881	0.2532	24.4699	0.0818	23.7539	0.0684	23.4017	0.079	25.216107	0.035800	24.626435	0.015100	23.820126	0.010000	23.257759	0.010000	23.070317	0.016000	22.587644	0.040700	22.625212	0.058000	22.094980	0.038600	508801000	0.300	9.16787	0.215324	3	V	-7.44	4.33	-8.00	5.53	0.00	-9.99	-14.90	5.82
020366847	VVDS-J022556.50-041140.9	36.4854311	-4.1947151	0.8393	4	21.3243	-99.9	-99.9	24.5907	0.1003	23.3084	0.0355	22.6934	0.0297	21.3243	0.0143	24.945100	0.046200	23.748283	0.010900	22.668256	0.010000	21.472788	0.010000	21.007341	0.010000	20.272601	0.010000	19.838309	0.010000	19.414099	0.010000	1015190000	0.400	10.8825	1.15621	-99.9	E	-5.53	1.50	-2.93	2.26	0.00	-9.99	-2.04	2.56
020366891	VVDS-J022706.50-041131.5	36.7771097	-4.1921016	0.8831	2	23.4181	99.99	99.99	25.8648	0.2598	24.8376	0.1199	24.2188	0.1017	23.4181	0.0991	25.516865	0.062900	24.939172	0.026100	24.405212	0.021400	23.507513	0.012800	23.176047	0.023100	22.595562	0.051800	22.352686	0.056400	21.715156	0.033700	227272000	0.400	9.66562	0.874755	2	M	-59.59	4.48	0.00	-9.99	0.00	-9.99	-32.01	8.05
020366930	VVDS-J022731.59-041131.7	36.8816255	-4.1921601	0.6016	2	22.7172	99.99	99.99	24.5844	0.0868	23.6834	0.0444	23.1032	0.0391	22.7172	0.0407	25.792876	0.071000	23.927103	0.010000	23.075282	0.010000	22.652823	0.010000	22.484080	0.010600	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	718701000	0.000	9.20289	-1.71271	3	K	-0.24	0.67	-3.69	1.84	0.00	-9.99	-3.10	2.27
020367051	VVDS-J022643.52-041135.9	36.681368	-4.1933313	0.8931	4	22.7539	22.7873	0.0286	23.0107	0.0382	22.9488	0.0335	22.6796	0.0354	22.7539	0.0641	22.945784	0.010000	22.804648	0.010000	22.796263	0.010000	22.334329	0.010000	22.230045	0.010900	22.124775	0.038100	21.850272	0.041400	22.011698	0.051200	101518000	0.200	9.28199	1.30551	4	K	-82.75	2.35	0.00	-9.99	0.00	-9.99	-55.57	6.59
020367074	VVDS-J022649.52-041128.1	36.7063512	-4.1911432	0.8159	2	23.7312	99.99	99.99	99.99	99.99	99.99	99.99	26.5624	0.6314	23.7312	0.1045	26.830407	0.133400	26.245604	0.056500	25.602815	0.041400	24.223484	0.015900	23.594299	0.021800	23.033849	0.051200	22.679318	0.051200	23.253056	0.093600	1015190000	0.100	9.36592	-2.82779	1	V	-3.51	-2.00	-3.16	4.21	0.00	-9.99	-0.93	5.56
020367123	VVDS-J022615.38-041133.6	36.5641001	-4.1926791	0.7659	2	22.673	24.1563	0.1015	24.1179	0.0876	23.595	0.0506	23.2359	0.0532	22.673	0.0614	24.145488	0.022600	23.786513	0.011200	23.319408	0.010100	22.661630	0.010000	22.449843	0.014600	22.065688	0.036700	21.789534	0.041700	21.600451	0.036500	127804000	0.400	9.37243	1.37609	-99.9	E	-20.19	1.78	-67.33	35.75	0.00	-9.99	-21.40	14.35
020367154	VVDS-J022628.05-041131.3	36.6168836	-4.1920528	0.6128	4	22.3216	23.769	0.0694	23.6253	0.0523	23.2769	0.039	22.9524	0.0408	22.3216	0.0411	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	50000000	0.500	9.32945	1.60164	4	K	-28.90	2.42	-34.29	3.91	0.00	-9.99	-12.71	3.81
020367174	VVDS-J022546.97-041134.2	36.4457153	-4.1928436	0.6609	3	22.7901	-99.9	-99.9	24.4797	0.1202	23.5211	0.0768	23.3606	0.0604	22.7901	0.0729	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	101518000	0.500	9.39676	1.42237	3	V	-49.16	8.99	-23.63	14.96	0.00	-9.99	-7.17	-2.00
020367256	VVDS-J022640.91-041131.6	36.6704993	-4.1921201	0.5854	4	22.627	24.1357	0.0927	24.0981	0.0675	23.5783	0.0464	23.0877	0.0433	22.627	0.0503	24.197178	0.019500	23.767805	0.010000	23.035861	0.010000	22.620731	0.010000	22.556216	0.013100	22.266044	0.039800	22.441487	0.063000	21.804543	0.038900	718701000	0.200	9.23769	0.393461	4	K	-44.66	2.67	-43.29	7.68	0.00	-9.99	-6.03	4.54
020367272	VVDS-J022558.16-041131.7	36.4923474	-4.1921463	0.8442	3	22.4112	-99.9	-99.9	25.4377	0.1317	24.5693	0.0734	23.463	0.0364	22.4112	0.0288	25.809559	0.071100	24.875575	0.021200	23.862576	0.011200	22.658429	0.010000	22.208795	0.010000	21.601875	0.018700	21.147291	0.016800	20.826188	0.013800	1608980000	0.100	10.2495	-0.329182	-99.9	E	-7.72	2.35	-1.98	6.56	0.00	-9.99	-2.53	5.97
020367450	VVDS-J022620.01-041129.0	36.5834003	-4.1914106	0.8750	3	22.2876	99.99	99.99	25.1334	0.1698	24.3801	0.0836	23.5906	0.0639	22.2876	0.041	24.883942	0.044200	24.476761	0.021200	23.507826	0.012000	22.521472	0.010000	21.893269	0.010000	21.220232	0.016700	20.878432	0.017800	20.452485	0.012500	5500000000	0.000	10.7059	-0.413888	2	K	-2.64	0.82	-2.43	4.15	0.00	-9.99	-2.59	1.71
020367671	VVDS-J022748.06-041125.1	36.9502612	-4.1903261	0.7896	4	23.4729	25.0597	0.1653	25.1678	0.1258	24.7563	0.1039	24.3881	0.0953	23.4729	0.0905	25.169411	0.032300	24.801545	0.017300	24.365837	0.015600	23.643373	0.011100	23.427791	0.022200	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	286119000	0.400	9.29578	0.975209	3	K	-34.62	1.29	-48.91	18.18	0.00	-9.99	-9.62	6.55
020367755	VVDS-J022808.19-041126.8	37.0341663	-4.1907968	0.8570	2	21.9476	99.99	99.99	27.1659	0.7284	24.4236	0.0811	23.4441	0.0552	21.9476	0.0272	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	3500000000	0.100	10.9501	-2.33606	-99.9	K	-1.87	1.16	-6.45	8.95	0.00	-9.99	-1.58	1.97
020367849	VVDS-J022721.07-041125.6	36.837797	-4.190457	0.8522	3	22.3575	25.5448	0.2244	25.9745	0.3345	24.6999	0.122	23.6255	0.0733	22.3575	0.0415	25.864235	0.077800	25.048149	0.026100	23.798435	0.011000	22.643750	0.010000	21.965458	0.010000	21.408497	0.057500	20.939540	0.046700	20.896155	0.034500	6250000000	0.000	10.5890	-0.846233	1	M	-3.65	1.70	-0.91	3.86	0.00	-9.99	-2.69	3.52
020367864	VVDS-J022556.85-041124.1	36.486907	-4.1900356	0.8772	3	23.9595	-99.9	-99.9	24.4272	0.0693	24.3937	0.0638	24.8535	0.1221	23.9595	0.092	24.389059	0.017000	24.236575	0.010500	24.270476	0.014400	23.785129	0.012800	23.757995	0.030800	23.508075	0.089200	23.809491	0.171900	23.431188	0.125300	101518000	0.200	8.65440	0.749658	4	K	-65.04	12.47	-106.97	39.03	0.00	-9.99	-42.66	13.23
020368070	VVDS-J022506.90-041127.7	36.2787662	-4.1910432	0.7482	4	22.7008	24.599	0.1142	24.6184	0.0971	23.9946	0.0912	23.5115	0.0528	22.7008	0.0515	24.524407	0.026200	24.082104	0.012700	23.511315	0.010000	22.793484	0.010000	22.449099	0.012600	22.348249	0.042100	21.965518	0.045700	22.041156	0.047900	321031000	0.200	9.43117	0.220441	-99.9	E	-33.01	5.26	-15.36	16.82	0.00	-9.99	-6.93	3.81
020368259	VVDS-J022507.82-041123.6	36.2825927	-4.1898967	0.6899	4	22.5421	24.0483	0.0507	23.8488	0.0628	23.474	0.0577	22.9752	0.0355	22.5421	0.0475	23.884548	0.012800	23.544113	0.010000	23.002295	0.010000	22.461243	0.010000	22.284445	0.010000	22.328975	0.036800	22.069935	0.044100	22.190367	0.048800	321031000	0.100	9.27123	0.0605020	-99.9	E	-52.75	2.00	-23.53	7.79	0.00	-9.99	-20.56	4.42
020368363	VVDS-J022704.15-041122.4	36.7673068	-4.1895635	0.6344	4	22.4794	24.7919	0.0903	24.1781	0.0738	23.791	0.0521	22.976	0.039	22.4794	0.0436	24.374436	0.022800	23.791018	0.010000	23.012024	0.010000	22.440174	0.010000	22.328241	0.012000	22.033701	0.034400	21.681746	0.031800	21.455330	0.028000	321031000	0.200	9.42265	0.210353	3	V	-55.01	3.35	-33.50	6.28	0.00	-9.99	-21.44	4.59
020368416	VVDS-J022713.93-041121.9	36.8080701	-4.1894251	0.7882	3	22.5244	23.9642	0.0666	23.8236	0.0595	23.5451	0.044	23.1538	0.0451	22.5244	0.0447	23.976312	0.014300	23.557108	0.010000	23.212538	0.010000	22.623333	0.010000	22.397862	0.010500	22.229671	0.057000	22.226292	0.069900	22.061459	0.065500	9999980	0.500	9.11406	2.13559	4	V	-42.99	15.29	-29.81	10.04	0.00	-9.99	-20.66	6.25
020368463	VVDS-J022546.82-041117.6	36.4450964	-4.188241	0.8830	23	24.3986	-99.9	-99.9	25.6472	0.1821	25.2236	0.1812	25.5207	0.2108	24.3986	0.1652	25.779606	0.065700	25.426711	0.033700	25.128103	0.034300	24.429748	0.025000	24.045210	0.043900	23.787084	0.110100	24.274997	0.260400	23.084891	0.088100	160896000	0.300	8.88885	0.420001	-99.9	V	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
020368466	VVDS-J022611.11-041121.9	36.5462972	-4.1894242	0.7929	4	22.6694	24.1818	0.0922	24.1094	0.0771	23.7757	0.0488	23.3749	0.0492	22.6694	0.0484	23.957394	0.018000	23.614840	0.010000	23.295155	0.010000	22.690990	0.010000	22.509313	0.016200	22.231271	0.041300	22.201123	0.057800	22.188544	0.060400	227272000	0.200	9.38346	0.593035	4	K	-44.75	1.69	-19.61	17.74	0.00	-9.99	-16.58	6.43
020368745	VVDS-J022633.02-041121.2	36.637619	-4.189223	0.6323	4	21.9056	23.5711	0.0519	23.546	0.052	23.1104	0.043	22.3449	0.0275	21.9056	0.0356	23.428725	0.010300	23.016241	0.010000	22.346388	0.010000	21.886751	0.010000	21.745032	0.010000	21.606553	0.022800	21.403392	0.028400	21.113947	0.021800	160896000	0.300	9.45629	0.987438	3	K	-27.03	2.00	-14.10	1.64	0.00	-9.99	-11.73	2.03
020368772	VVDS-J022633.09-041122.8	36.6379007	-4.1896819	0.6319	4	21.3192	22.8266	0.0231	22.5597	0.0318	22.2767	0.0244	21.7006	0.02	21.3192	0.0228	22.521125	0.010000	22.197041	0.010000	21.675188	0.010000	21.319051	0.010000	21.220632	0.010000	21.164353	0.016200	21.034592	0.021600	20.859947	0.018500	286119000	0.100	9.62654	0.568575	-99.9	E	-35.01	5.61	-33.81	9.27	0.00	-9.99	-15.30	3.45
020368795	VVDS-J022742.95-041123.6	36.9289602	-4.1898892	0.8382	24	20.5651	23.0935	0.0578	22.797	0.0358	22.0409	0.0196	21.5237	0.0178	20.5651	0.0123	22.899017	0.010000	22.207142	0.010000	21.559973	0.010000	20.623258	0.010000	20.280843	0.010000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	227272000	0.500	10.9251	2.13425	-99.9	K	-13.74	1.23	-16.04	1.71	0.00	-9.99	-15.51	2.21
020368882	VVDS-J022611.70-041120.1	36.5487713	-4.1889442	0.7009	4	22.366	23.8091	0.0708	23.5633	0.0614	23.3237	0.0417	22.887	0.041	22.366	0.0475	23.545194	0.013400	23.294640	0.010000	22.922355	0.010000	22.505090	0.010000	22.195313	0.013400	21.994771	0.035600	21.855823	0.045100	21.869744	0.048800	101518000	0.300	9.15630	1.23078	4	K	-44.18	7.01	-204.26	26.33	0.00	-9.99	-38.35	5.86
020368895	VVDS-J022626.04-041118.5	36.6085383	-4.1884961	0.8757	4	22.1469	24.0301	0.0914	24.1253	0.0674	23.4276	0.0416	23.1211	0.048	22.1469	0.0342	23.995201	0.018700	23.208992	0.010000	22.864124	0.010000	22.120161	0.010000	21.808088	0.010000	21.473014	0.023300	21.137626	0.024300	20.926925	0.021300	127804000	0.400	9.87447	1.58337	3	K	-25.72	4.09	0.00	-9.99	0.00	-9.99	-7.66	3.76
020368969	VVDS-J022515.89-041119.9	36.3162147	-4.1888734	0.6021	3	22.0725	24.9505	0.1498	24.5083	0.0768	23.7571	0.0693	22.8355	0.0314	22.0725	0.0288	24.749519	0.031100	23.894275	0.010300	22.907963	0.010000	22.154742	0.010000	21.892797	0.010000	21.432962	0.017800	21.119192	0.019600	20.912903	0.017200	1015190000	0.200	9.86512	0.134718	-99.9	E	-3.39	1.54	-1.81	-2.00	0.00	-9.99	-1.34	2.46
020368996	VVDS-J022717.92-041118.1	36.8246958	-4.188379	0.6849	3	23.2721	99.99	99.99	24.8724	0.1131	24.4521	0.0815	23.7637	0.0662	23.2721	0.0799	25.012989	0.040300	24.353797	0.015500	23.679653	0.011000	23.121292	0.010000	22.982884	0.019500	22.765040	0.114600	23.758037	0.424100	22.591589	0.130800	508801000	0.000	8.98941	-1.02718	3	V	-33.84	8.80	-32.83	18.23	0.00	-9.99	-12.23	5.28
020369009	VVDS-J022659.19-041116.9	36.7466574	-4.1880342	0.6100	4	22.8632	23.7094	0.0471	23.8299	0.0603	23.7206	0.0501	23.2584	0.0476	22.8632	0.0594	23.763983	0.011600	23.580539	0.010000	23.177795	0.010000	22.859556	0.010000	22.906797	0.016900	23.479362	0.113300	23.186855	0.121600	22.966372	0.104700	508801000	0.000	8.81260	-0.139948	4	M	-44.39	8.20	-94.67	22.10	0.00	-9.99	-23.78	5.05
020369184	VVDS-J022630.20-041117.3	36.6258412	-4.1881605	0.6102	2	23.4928	24.3241	0.1351	24.6911	0.1071	23.7243	0.0546	23.6186	0.0686	23.4928	0.1161	24.882348	0.030900	24.278082	0.012400	23.887584	0.011900	23.455568	0.011100	23.449727	0.026300	23.018679	0.066200	22.444541	0.058600	22.599842	0.067300	9999980	0.500	8.34854	1.35350	4	V	-40.18	4.80	-25.30	7.66	0.00	-9.99	-5.49	6.87
020369326	VVDS-J022650.39-041113.3	36.7099716	-4.1870537	0.5554	4	23.3779	25.2992	0.1852	25.7654	0.2006	24.1771	0.0644	24.1494	0.0851	23.3779	0.0813	25.250013	0.035700	24.712032	0.015700	23.922061	0.010000	23.351144	0.010000	23.478769	0.022300	23.150531	0.066200	22.801906	0.065200	22.810248	0.071600	1015190000	0.000	8.89165	-0.838754	3	K	-79.85	13.30	-241.08	10.20	0.00	-9.99	-43.34	3.67
020369550	VVDS-J022547.03-041117.7	36.4459789	-4.1882663	0.8870	3	22.1112	-99.9	-99.9	25.0466	0.1522	24.0064	0.0921	23.5257	0.0563	22.1112	0.0334	25.313753	0.080400	24.421647	0.025200	23.468530	0.014000	22.253568	0.010000	21.702726	0.010000	21.089193	0.018000	20.594103	0.016600	20.124195	0.011000	321031000	0.500	10.4865	1.27572	-99.9	E	-3.67	1.55	0.00	-9.99	0.00	-9.99	-0.33	2.53
020369705	VVDS-J022554.37-041110.2	36.476577	-4.1861832	0.8056	9	23.9069	-99.9	-99.9	25.5821	0.2108	24.3946	0.1087	24.2093	0.0815	23.9069	0.1225	25.488159	0.044700	24.816875	0.017000	24.236976	0.013400	24.103329	0.016300	23.850795	0.032000	23.869475	0.127700	23.234391	0.098200	23.594488	0.148500	9999980	0.500	8.57152	1.59771	3	V	-25.15	2.12	-2.86	13.91	0.00	-9.99	-8.41	20.24
020369745	VVDS-J022732.80-041111.7	36.8866789	-4.1865963	0.7042	4	21.9738	99.99	99.99	25.7145	0.215	23.8349	0.0509	23.0132	0.0406	21.9738	0.0256	25.727412	0.084300	24.312669	0.017100	23.041960	0.010000	21.964284	0.010000	21.633897	0.010000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	2500000000	0.000	10.1789	-8.41800	1	K	-0.60	1.33	-6.34	1.97	0.00	-9.99	-2.27	-2.00
020369781	VVDS-J022635.63-041110.8	36.6484869	-4.1863356	0.8671	3	23.3186	24.8105	0.1821	24.9006	0.1199	24.2288	0.0861	24.0444	0.1057	23.3186	0.0972	25.031025	0.038800	24.678526	0.019500	24.266132	0.018500	23.356813	0.011200	23.148573	0.021900	22.781405	0.062300	23.005495	0.109800	22.486685	0.071100	1278050000	0.200	9.37201	0.368847	3	K	-22.89	3.04	-16.96	22.29	0.00	-9.99	-2.57	11.81
020369854	VVDS-J022514.54-041121.4	36.3106116	-4.189279	0.6011	4	20.0292	23.6827	0.0506	23.0825	0.0358	21.9829	0.0254	20.9199	0.0111	20.0292	0.0087	23.434319	0.014400	22.400875	0.010000	21.121463	0.010000	20.155342	0.010000	19.805797	0.010000	19.217262	0.010000	18.854192	0.010000	18.524103	0.010000	5500000000	0.000	11.0873	-0.0324354	-99.9	E	-25.15	2.74	-2.93	1.32	0.00	-9.99	-3.17	0.90
020370042	VVDS-J022711.60-041107.1	36.7983659	-4.1853267	0.8576	9	23.7741	25.5902	0.2439	25.3085	0.1445	24.9763	0.1178	24.4434	0.104	23.7741	0.1119	25.531348	0.051500	24.967474	0.021500	24.561217	0.019700	23.662595	0.011900	23.372380	0.022300	23.028366	0.088200	23.057823	0.119000	22.756816	0.099300	321031000	0.200	9.24356	0.0328290	-99.9	E	-25.44	3.26	0.00	-9.99	0.00	-9.99	-10.90	9.55
020370254	VVDS-J022541.80-041106.6	36.4242026	-4.1851897	0.5315	2	23.7493	-99.9	-99.9	25.0558	0.1477	24.4199	0.0997	24.0374	0.0649	23.7493	0.0941	25.802530	0.062200	24.440606	0.012800	23.954333	0.010800	23.698852	0.011700	23.629330	0.026600	23.528866	0.096200	23.124154	0.096600	24.049200	0.231300	321031000	0.100	8.51079	-0.699939	4	V	-5.04	1.96	-2.61	4.69	0.00	-9.99	-10.81	2.92
020370315	VVDS-J022812.29-041109.3	37.0512122	-4.1859403	0.8721	4	22.3325	23.3274	0.0438	23.4306	0.0431	23.1813	0.0322	22.9515	0.0359	22.3325	0.0322	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	160896000	0.300	9.53198	1.44191	-99.9	K	-50.09	1.18	-17.60	12.16	0.00	-9.99	-27.56	5.97
020370592	VVDS-J022706.03-041105.1	36.7751614	-4.1847685	0.7049	4	23.4565	24.1043	0.0904	24.2939	0.0758	24.0593	0.0578	23.6628	0.0575	23.4565	0.0845	24.208565	0.016700	23.994957	0.010000	23.627956	0.010000	23.246475	0.010000	22.973189	0.017200	23.686514	0.136500	23.346089	0.119100	23.090094	0.114100	227272000	0.100	8.84199	0.0515683	4	K	-87.73	4.68	-148.20	21.88	0.00	-9.99	-52.87	13.35
020370735	VVDS-J022657.94-041105.9	36.7414582	-4.1849922	0.5197	4	21.3403	99.99	99.99	24.7833	0.1117	23.2864	0.0387	22.1464	0.024	21.3403	0.0205	25.351318	0.072200	23.559305	0.010100	22.169074	0.010000	21.335518	0.010000	20.998715	0.010000	20.445058	0.010800	20.117686	0.010300	19.851428	0.010000	2300000000	0.100	10.2852	-1.27885	1	K	-0.47	1.46	-2.09	-2.00	0.00	-9.99	-0.91	1.08
020370770	VVDS-J022643.29-041102.7	36.6804035	-4.1840958	0.6864	2	22.6498	24.8622	0.1169	24.5289	0.0837	23.9403	0.055	23.2444	0.0446	22.6498	0.046	24.552567	0.022500	24.001035	0.010000	23.327913	0.010000	22.619773	0.010000	22.436819	0.010100	22.109931	0.034300	21.849812	0.032800	21.676696	0.033800	718701000	0.200	9.58084	0.293694	-99.9	E	-21.74	3.26	-8.30	12.00	0.00	-9.99	-7.63	-2.00
020370835	VVDS-J022720.91-041115.9	36.8371509	-4.1877512	0.8538	3	19.7913	99.99	99.99	23.826	0.0847	22.2576	0.0269	21.1939	0.0169	19.7913	0.0091	23.556359	0.023900	22.536659	0.010000	21.166421	0.010000	19.935991	0.010000	19.273436	0.010000	18.679527	0.010600	18.215894	0.010600	17.828725	0.010000	2100000000	0.100	11.5291	0.250827	-99.9	K	-3.08	1.11	-0.66	6.48	0.00	-9.99	0.00	-9.99
020370909	VVDS-J022710.13-041101.2	36.7922411	-4.1836777	0.5523	2	23.6004	99.99	99.99	25.5765	0.1928	24.7272	0.1042	23.9951	0.081	23.6004	0.1105	25.604812	0.065300	24.795093	0.021900	23.949883	0.013300	23.350695	0.010600	23.164004	0.021900	23.092923	0.109100	22.856495	0.105900	23.059197	0.145200	3000000000	0.000	9.11571	-0.912882	3	K	-46.70	6.06	-28.45	21.71	0.00	-9.99	-9.17	10.89
020370970	VVDS-J022725.95-041102.6	36.8581461	-4.1840705	0.8510	4	21.8302	99.99	99.99	25.3822	0.1531	23.9302	0.0549	23.1337	0.0454	21.8302	0.0231	25.259065	0.054400	24.322602	0.016300	23.096722	0.010000	21.896689	0.010000	21.369665	0.010000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	2100000000	0.100	10.5384	-0.728606	1	K	-1.57	-2.00	-3.13	2.99	0.00	-9.99	0.00	-9.99
020370998	VVDS-J022609.40-041107.5	36.5391813	-4.1854246	0.6134	4	20.6448	24.9277	0.2272	24.0681	0.0836	22.6997	0.0276	21.5246	0.0171	20.6448	0.0139	24.839612	0.045100	23.223823	0.010000	21.776394	0.010000	20.752171	0.010000	20.398921	0.010000	19.820219	0.010000	19.398389	0.010000	19.134522	0.010000	2100000000	0.100	10.7008	-0.577471	1	K	-2.72	0.85	-1.70	0.85	0.00	-9.99	-0.79	0.83
020371181	VVDS-J022712.11-041057.5	36.8004833	-4.1826585	0.5281	2	23.8001	99.99	99.99	26.5895	0.3897	25.4802	0.1621	25.121	0.1772	23.8001	0.1078	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	6000000000	0.000	9.28486	-2.03840	1	V	-114.83	22.50	-11.06	13.34	0.00	-9.99	-32.17	13.19
020371272	VVDS-J022728.79-041059.5	36.869959	-4.1832176	0.7065	2	23.8124	25.4771	0.2159	25.0948	0.1482	24.8234	0.1242	24.2015	0.1075	23.8124	0.1317	24.914388	0.042000	24.557128	0.021300	24.023164	0.017300	23.422068	0.013700	23.109202	0.025400	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	508801000	0.100	9.46272	-0.553866	-99.9	K	-18.95	5.69	-4.64	4.53	0.00	-9.99	-8.27	-2.00
020371300	VVDS-J022543.51-041059.2	36.4313098	-4.1831309	0.8426	2	23.6672	-99.9	-99.9	24.4943	0.0925	24.6995	0.1406	24.2796	0.0903	23.6672	0.1051	24.766959	0.026700	24.446959	0.014100	24.271721	0.015900	23.820491	0.014400	23.666036	0.030400	23.562827	0.108500	23.856994	0.209500	24.185525	0.279000	9999980	0.400	8.47905	1.50524	4	V	-87.15	13.31	-34.71	15.53	0.00	-9.99	0.00	-9.99
020371384	VVDS-J022618.01-041114.5	36.5750704	-4.1873612	0.6284	4	21.8809	23.5981	0.0651	23.4729	0.0595	22.9605	0.0339	22.4254	0.0311	21.8809	0.0345	23.400424	0.013300	23.186178	0.010000	22.482887	0.010000	21.878491	0.010000	21.633760	0.010000	21.170384	0.019300	20.760166	0.019000	20.234007	0.012300	101518000	0.500	9.62150	1.71896	-99.9	E	-44.52	1.64	-33.87	3.49	0.00	-9.99	-13.20	4.48
020371392	VVDS-J022528.63-041058.0	36.369328	-4.1828038	0.8564	3	23.381	25.2823	0.2009	25.145	0.107	24.7251	0.1273	24.2485	0.0782	23.381	0.0703	25.189489	0.033700	24.774837	0.016700	24.356531	0.014900	23.509941	0.010000	23.219149	0.017500	22.738749	0.040000	22.626149	0.054300	22.457640	0.048000	227272000	0.300	9.35349	0.563070	-99.9	E	-51.16	2.18	-41.68	11.43	0.00	-9.99	-13.29	8.34
